date,region,disease,cases,temperature,humidity,rainfall,year,month
2021-01-22,Delhi,Dengue,78,12.8,51.7,14.7,2021,1
2021-01-23,Delhi,Dengue,75,13.4,52.5,0.6,2021,1
2021-01-24,Delhi,Dengue,80,19.9,56.3,2.6,2021,1
2021-01-25,Delhi,Dengue,77,15.1,48.3,2.1,2021,1
2021-01-26,Delhi,Dengue,73,14.0,58.8,2.0,2021,1
2021-01-27,Delhi,Dengue,69,17.6,55.7,3.7,2021,1
2021-01-28,Delhi,Dengue,76,13.1,47.4,0.0,2021,1
2021-01-29,Delhi,Dengue,82,10.9,60.3,0.4,2021,1
2021-01-30,Delhi,Dengue,76,19.2,51.9,3.4,2021,1
2021-01-31,Delhi,Dengue,68,10.5,65.0,3.7,2021,1
2021-02-01,Delhi,Dengue,74,14.8,46.2,3.6,2021,2
2021-02-02,Delhi,Dengue,73,20.1,61.1,3.0,2021,2
2021-02-03,Delhi,Dengue,78,23.7,49.0,7.1,2021,2
2021-02-04,Delhi,Dengue,82,22.8,46.1,1.6,2021,2
2021-02-05,Delhi,Dengue,83,20.5,59.1,7.9,2021,2
2021-02-06,Delhi,Dengue,75,19.9,55.5,1.4,2021,2
2021-02-07,Delhi,Dengue,77,17.0,61.8,1.2,2021,2
2021-02-08,Delhi,Dengue,68,20.0,51.4,0.3,2021,2
2021-02-09,Delhi,Dengue,77,21.3,66.9,3.2,2021,2
2021-02-10,Delhi,Dengue,84,20.1,66.1,8.5,2021,2
2021-02-11,Delhi,Dengue,72,19.4,57.4,3.2,2021,2
2021-02-12,Delhi,Dengue,82,13.7,65.3,3.4,2021,2
2021-02-13,Delhi,Dengue,75,14.6,61.5,7.8,2021,2
2021-02-14,Delhi,Dengue,74,20.9,45.6,2.5,2021,2
2021-02-15,Delhi,Dengue,76,22.5,56.1,18.5,2021,2
2021-02-16,Delhi,Dengue,74,22.8,61.8,5.9,2021,2
2021-02-17,Delhi,Dengue,75,14.3,60.6,24.9,2021,2
2021-02-18,Delhi,Dengue,77,26.2,48.7,1.7,2021,2
2021-02-19,Delhi,Dengue,85,22.6,51.9,0.2,2021,2
2021-02-20,Delhi,Dengue,77,19.8,51.9,3.6,2021,2
2021-02-21,Delhi,Dengue,69,19.4,61.1,13.1,2021,2
2021-02-22,Delhi,Dengue,68,22.0,60.4,4.6,2021,2
2021-02-23,Delhi,Dengue,75,14.5,49.3,1.5,2021,2
2021-02-24,Delhi,Dengue,83,17.1,62.6,4.5,2021,2
2021-02-25,Delhi,Dengue,78,18.6,64.5,0.5,2021,2
2021-02-26,Delhi,Dengue,69,14.9,53.2,2.1,2021,2
2021-02-27,Delhi,Dengue,79,17.6,76.5,1.5,2021,2
2021-02-28,Delhi,Dengue,78,15.6,53.6,8.0,2021,2
2021-03-01,Delhi,Dengue,65,21.2,72.7,6.7,2021,3
2021-03-02,Delhi,Dengue,78,23.6,56.2,13.1,2021,3
2021-03-03,Delhi,Dengue,65,22.4,56.6,16.1,2021,3
2021-03-04,Delhi,Dengue,77,18.7,53.3,1.3,2021,3
2021-03-05,Delhi,Dengue,70,23.6,46.3,0.2,2021,3
2021-03-06,Delhi,Dengue,86,23.9,58.3,7.8,2021,3
2021-03-07,Delhi,Dengue,74,20.7,57.8,2.7,2021,3
2021-03-08,Delhi,Dengue,76,19.9,46.0,6.8,2021,3
2021-03-09,Delhi,Dengue,81,16.4,56.0,5.1,2021,3
2021-03-10,Delhi,Dengue,77,19.3,69.3,3.3,2021,3
2021-03-11,Delhi,Dengue,70,22.5,51.3,1.2,2021,3
2021-03-12,Delhi,Dengue,78,19.0,64.6,12.1,2021,3
2021-03-13,Delhi,Dengue,73,18.5,53.0,1.5,2021,3
2021-03-14,Delhi,Dengue,80,25.6,75.6,5.5,2021,3
2021-03-15,Delhi,Dengue,77,17.0,51.3,11.5,2021,3
2021-03-16,Delhi,Dengue,71,17.3,56.3,1.6,2021,3
2021-03-17,Delhi,Dengue,81,17.7,80.0,2.5,2021,3
2021-03-18,Delhi,Dengue,75,19.1,58.1,4.6,2021,3
2021-03-19,Delhi,Dengue,85,23.9,59.9,2.9,2021,3
2021-03-20,Delhi,Dengue,78,17.1,69.2,0.1,2021,3
2021-03-21,Delhi,Dengue,77,13.2,49.6,3.3,2021,3
2021-03-22,Delhi,Dengue,83,23.8,44.8,0.7,2021,3
2021-03-23,Delhi,Dengue,82,15.5,57.4,2.9,2021,3
2021-03-24,Delhi,Dengue,75,14.9,54.9,1.4,2021,3
2021-03-25,Delhi,Dengue,76,18.8,54.0,4.2,2021,3
2021-03-26,Delhi,Dengue,79,19.6,54.2,8.8,2021,3
2021-03-27,Delhi,Dengue,67,21.9,57.5,3.0,2021,3
2021-03-28,Delhi,Dengue,81,14.6,41.7,3.2,2021,3
2021-03-29,Delhi,Dengue,76,21.0,53.8,7.1,2021,3
2021-03-30,Delhi,Dengue,75,14.2,63.7,2.7,2021,3
2021-03-31,Delhi,Dengue,80,17.9,62.9,0.7,2021,3
2021-04-01,Delhi,Dengue,84,19.4,55.7,10.4,2021,4
2021-04-02,Delhi,Dengue,77,18.6,60.8,2.3,2021,4
2021-04-03,Delhi,Dengue,77,22.7,55.4,3.3,2021,4
2021-04-04,Delhi,Dengue,72,20.2,57.6,0.3,2021,4
2021-04-05,Delhi,Dengue,69,18.1,41.2,26.4,2021,4
2021-04-06,Delhi,Dengue,71,20.8,62.8,1.7,2021,4
2021-04-07,Delhi,Dengue,78,21.1,62.9,0.4,2021,4
2021-04-08,Delhi,Dengue,73,21.5,65.8,0.7,2021,4
2021-04-09,Delhi,Dengue,70,24.0,48.8,0.2,2021,4
2021-04-10,Delhi,Dengue,82,22.9,58.8,1.5,2021,4
2021-04-11,Delhi,Dengue,80,20.9,59.4,0.9,2021,4
2021-04-12,Delhi,Dengue,74,20.2,47.9,5.8,2021,4
2021-04-13,Delhi,Dengue,67,24.2,72.0,1.6,2021,4
2021-04-14,Delhi,Dengue,68,24.2,68.9,1.8,2021,4
2021-04-15,Delhi,Dengue,77,16.0,59.6,1.7,2021,4
2021-04-16,Delhi,Dengue,77,17.3,61.8,1.2,2021,4
2021-04-17,Delhi,Dengue,73,18.6,40.3,0.2,2021,4
2021-04-18,Delhi,Dengue,74,17.3,61.1,0.5,2021,4
2021-04-19,Delhi,Dengue,71,20.3,66.1,1.3,2021,4
2021-04-20,Delhi,Dengue,76,23.9,48.2,0.1,2021,4
2021-04-21,Delhi,Dengue,77,20.6,61.0,15.0,2021,4
2021-04-22,Delhi,Dengue,79,23.7,34.2,0.8,2021,4
2021-04-23,Delhi,Dengue,61,20.2,65.7,1.4,2021,4
2021-04-24,Delhi,Dengue,69,18.7,65.7,8.8,2021,4
2021-04-25,Delhi,Dengue,82,21.8,48.0,2.4,2021,4
2021-04-26,Delhi,Dengue,71,24.6,63.4,0.8,2021,4
2021-04-27,Delhi,Dengue,74,19.4,67.8,1.3,2021,4
2021-04-28,Delhi,Dengue,85,21.9,48.2,0.6,2021,4
2021-04-29,Delhi,Dengue,72,18.2,58.3,4.4,2021,4
2021-04-30,Delhi,Dengue,66,20.9,43.1,4.2,2021,4
2021-05-01,Delhi,Dengue,110,20.9,73.5,5.9,2021,5
2021-05-02,Delhi,Dengue,116,18.2,52.3,2.2,2021,5
2021-05-03,Delhi,Dengue,110,26.2,47.9,11.1,2021,5
2021-05-04,Delhi,Dengue,112,24.0,52.4,0.5,2021,5
2021-05-05,Delhi,Dengue,114,21.3,61.4,1.1,2021,5
2021-05-06,Delhi,Dengue,115,22.2,63.9,1.5,2021,5
2021-05-07,Delhi,Dengue,113,23.8,71.1,2.1,2021,5
2021-05-08,Delhi,Dengue,119,17.8,59.2,3.1,2021,5
2021-05-09,Delhi,Dengue,117,24.0,53.0,0.5,2021,5
2021-05-10,Delhi,Dengue,114,21.1,55.2,3.9,2021,5
2021-05-11,Delhi,Dengue,111,21.1,46.6,1.2,2021,5
2021-05-12,Delhi,Dengue,118,24.2,65.2,5.2,2021,5
2021-05-13,Delhi,Dengue,117,24.4,56.8,2.6,2021,5
2021-05-14,Delhi,Dengue,126,22.1,52.2,2.3,2021,5
2021-05-15,Delhi,Dengue,116,19.3,66.5,0.1,2021,5
2021-05-16,Delhi,Dengue,109,27.1,62.5,4.5,2021,5
2021-05-17,Delhi,Dengue,124,25.5,57.4,2.2,2021,5
2021-05-18,Delhi,Dengue,116,23.4,52.2,5.2,2021,5
2021-05-19,Delhi,Dengue,117,23.5,51.2,3.3,2021,5
2021-05-20,Delhi,Dengue,115,19.5,45.7,0.6,2021,5
2021-05-21,Delhi,Dengue,102,24.1,53.7,7.4,2021,5
2021-05-22,Delhi,Dengue,113,25.5,54.3,2.7,2021,5
2021-05-23,Delhi,Dengue,119,22.1,65.5,16.6,2021,5
2021-05-24,Delhi,Dengue,116,26.3,62.8,1.6,2021,5
2021-05-25,Delhi,Dengue,111,19.4,49.5,6.6,2021,5
2021-05-26,Delhi,Dengue,117,23.8,48.5,0.5,2021,5
2021-05-27,Delhi,Dengue,109,27.0,80.4,8.0,2021,5
2021-05-28,Delhi,Dengue,115,25.2,53.6,13.3,2021,5
2021-05-29,Delhi,Dengue,112,20.2,45.9,1.7,2021,5
2021-05-30,Delhi,Dengue,116,24.6,55.0,2.6,2021,5
2021-05-31,Delhi,Dengue,120,23.4,61.7,0.8,2021,5
2021-06-01,Delhi,Dengue,152,20.8,41.7,1.6,2021,6
2021-06-02,Delhi,Dengue,154,21.1,57.2,2.6,2021,6
2021-06-03,Delhi,Dengue,143,22.3,60.8,0.0,2021,6
2021-06-04,Delhi,Dengue,148,25.5,65.7,4.3,2021,6
2021-06-05,Delhi,Dengue,153,23.6,52.5,10.7,2021,6
2021-06-06,Delhi,Dengue,154,26.9,58.6,5.5,2021,6
2021-06-07,Delhi,Dengue,154,27.4,64.5,9.2,2021,6
2021-06-08,Delhi,Dengue,144,29.6,59.6,0.6,2021,6
2021-06-09,Delhi,Dengue,150,27.3,55.3,4.5,2021,6
2021-06-10,Delhi,Dengue,161,21.9,51.1,1.9,2021,6
2021-06-11,Delhi,Dengue,155,26.5,64.8,0.4,2021,6
2021-06-12,Delhi,Dengue,156,24.2,58.0,0.1,2021,6
2021-06-13,Delhi,Dengue,155,27.3,61.9,1.0,2021,6
2021-06-14,Delhi,Dengue,149,25.2,57.3,1.1,2021,6
2021-06-15,Delhi,Dengue,165,23.4,60.9,1.5,2021,6
2021-06-16,Delhi,Dengue,154,32.0,54.5,38.1,2021,6
2021-06-17,Delhi,Dengue,152,25.7,64.3,8.9,2021,6
2021-06-18,Delhi,Dengue,160,24.7,54.8,1.6,2021,6
2021-06-19,Delhi,Dengue,155,22.8,51.9,5.4,2021,6
2021-06-20,Delhi,Dengue,158,23.9,58.5,2.3,2021,6
2021-06-21,Delhi,Dengue,157,22.5,48.9,6.6,2021,6
2021-06-22,Delhi,Dengue,157,26.0,51.0,0.5,2021,6
2021-06-23,Delhi,Dengue,150,23.4,49.9,3.8,2021,6
2021-06-24,Delhi,Dengue,157,26.8,67.5,1.0,2021,6
2021-06-25,Delhi,Dengue,145,22.8,52.6,3.1,2021,6
2021-06-26,Delhi,Dengue,148,24.1,47.8,4.2,2021,6
2021-06-27,Delhi,Dengue,154,26.4,61.6,0.1,2021,6
2021-06-28,Delhi,Dengue,152,31.4,59.4,0.3,2021,6
2021-06-29,Delhi,Dengue,148,19.8,57.6,0.4,2021,6
2021-06-30,Delhi,Dengue,151,31.0,61.9,2.3,2021,6
2021-07-01,Delhi,Dengue,187,23.5,67.8,7.6,2021,7
2021-07-02,Delhi,Dengue,183,26.0,67.6,20.7,2021,7
2021-07-03,Delhi,Dengue,188,24.9,66.1,2.2,2021,7
2021-07-04,Delhi,Dengue,195,29.7,65.1,40.0,2021,7
2021-07-05,Delhi,Dengue,194,28.3,64.0,7.5,2021,7
2021-07-06,Delhi,Dengue,197,30.4,81.7,8.5,2021,7
2021-07-07,Delhi,Dengue,192,26.5,66.7,27.3,2021,7
2021-07-08,Delhi,Dengue,185,26.8,61.4,4.0,2021,7
2021-07-09,Delhi,Dengue,188,23.2,69.4,40.0,2021,7
2021-07-10,Delhi,Dengue,195,33.1,69.7,4.5,2021,7
2021-07-11,Delhi,Dengue,187,22.6,80.2,1.5,2021,7
2021-07-12,Delhi,Dengue,187,26.4,66.8,4.7,2021,7
2021-07-13,Delhi,Dengue,190,30.2,61.1,4.7,2021,7
2021-07-14,Delhi,Dengue,197,28.0,62.5,18.1,2021,7
2021-07-15,Delhi,Dengue,188,26.3,76.8,23.1,2021,7
2021-07-16,Delhi,Dengue,192,28.5,48.4,5.3,2021,7
2021-07-17,Delhi,Dengue,186,27.5,69.5,17.9,2021,7
2021-07-18,Delhi,Dengue,195,19.4,61.2,12.3,2021,7
2021-07-19,Delhi,Dengue,191,27.9,73.8,0.7,2021,7
2021-07-20,Delhi,Dengue,191,21.0,63.9,0.1,2021,7
2021-07-21,Delhi,Dengue,187,28.4,74.8,7.7,2021,7
2021-07-22,Delhi,Dengue,177,22.7,82.6,3.8,2021,7
2021-07-23,Delhi,Dengue,182,30.2,67.6,9.6,2021,7
2021-07-24,Delhi,Dengue,193,27.9,70.4,23.9,2021,7
2021-07-25,Delhi,Dengue,203,29.4,54.9,1.8,2021,7
2021-07-26,Delhi,Dengue,198,30.1,64.1,21.9,2021,7
2021-07-27,Delhi,Dengue,197,34.2,61.5,1.2,2021,7
2021-07-28,Delhi,Dengue,190,25.0,60.4,2.2,2021,7
2021-07-29,Delhi,Dengue,190,27.6,63.6,9.8,2021,7
2021-07-30,Delhi,Dengue,192,30.4,69.6,15.1,2021,7
2021-07-31,Delhi,Dengue,193,30.6,67.9,12.5,2021,7
2021-08-01,Delhi,Dengue,194,27.1,70.7,2.0,2021,8
2021-08-02,Delhi,Dengue,191,29.3,77.6,10.7,2021,8
2021-08-03,Delhi,Dengue,192,20.8,71.6,40.0,2021,8
2021-08-04,Delhi,Dengue,199,28.5,75.5,34.1,2021,8
2021-08-05,Delhi,Dengue,184,28.8,67.2,1.1,2021,8
2021-08-06,Delhi,Dengue,192,36.3,74.2,1.7,2021,8
2021-08-07,Delhi,Dengue,196,32.4,66.0,9.3,2021,8
2021-08-08,Delhi,Dengue,191,30.4,59.7,4.2,2021,8
2021-08-09,Delhi,Dengue,189,32.5,73.5,10.3,2021,8
2021-08-10,Delhi,Dengue,195,27.9,69.1,13.2,2021,8
2021-08-11,Delhi,Dengue,181,28.5,70.1,6.5,2021,8
2021-08-12,Delhi,Dengue,200,32.7,59.5,9.3,2021,8
2021-08-13,Delhi,Dengue,194,35.6,79.3,2.5,2021,8
2021-08-14,Delhi,Dengue,190,25.4,73.8,0.9,2021,8
2021-08-15,Delhi,Dengue,191,27.7,80.2,7.3,2021,8
2021-08-16,Delhi,Dengue,180,29.5,61.9,10.8,2021,8
2021-08-17,Delhi,Dengue,192,27.2,73.8,33.2,2021,8
2021-08-18,Delhi,Dengue,189,30.1,62.6,9.5,2021,8
2021-08-19,Delhi,Dengue,195,31.4,67.1,13.1,2021,8
2021-08-20,Delhi,Dengue,194,25.3,58.2,2.0,2021,8
2021-08-21,Delhi,Dengue,191,26.1,72.2,31.1,2021,8
2021-08-22,Delhi,Dengue,197,28.8,61.9,26.3,2021,8
2021-08-23,Delhi,Dengue,195,25.4,54.3,3.1,2021,8
2021-08-24,Delhi,Dengue,190,20.9,63.2,0.6,2021,8
2021-08-25,Delhi,Dengue,200,22.9,56.0,16.0,2021,8
2021-08-26,Delhi,Dengue,199,25.8,62.4,12.7,2021,8
2021-08-27,Delhi,Dengue,180,22.4,65.3,11.4,2021,8
2021-08-28,Delhi,Dengue,190,28.3,76.6,4.5,2021,8
2021-08-29,Delhi,Dengue,189,27.9,82.1,0.9,2021,8
2021-08-30,Delhi,Dengue,197,24.9,68.3,11.1,2021,8
2021-08-31,Delhi,Dengue,187,25.1,69.7,0.3,2021,8
2021-09-01,Delhi,Dengue,191,29.7,72.1,8.9,2021,9
2021-09-02,Delhi,Dengue,196,32.0,85.0,0.5,2021,9
2021-09-03,Delhi,Dengue,190,31.8,74.1,4.5,2021,9
2021-09-04,Delhi,Dengue,190,31.1,60.9,12.7,2021,9
2021-09-05,Delhi,Dengue,192,32.5,62.7,3.0,2021,9
2021-09-06,Delhi,Dengue,182,25.7,57.0,5.6,2021,9
2021-09-07,Delhi,Dengue,186,27.4,61.3,7.1,2021,9
2021-09-08,Delhi,Dengue,199,31.5,67.6,40.0,2021,9
2021-09-09,Delhi,Dengue,190,30.5,72.2,35.9,2021,9
2021-09-10,Delhi,Dengue,192,23.4,69.2,20.9,2021,9
2021-09-11,Delhi,Dengue,191,34.9,60.5,21.7,2021,9
2021-09-12,Delhi,Dengue,192,29.2,66.6,2.3,2021,9
2021-09-13,Delhi,Dengue,196,33.6,67.5,2.3,2021,9
2021-09-14,Delhi,Dengue,196,27.2,76.2,6.1,2021,9
2021-09-15,Delhi,Dengue,191,22.9,63.1,3.6,2021,9
2021-09-16,Delhi,Dengue,195,30.2,75.6,0.4,2021,9
2021-09-17,Delhi,Dengue,198,32.3,79.7,18.2,2021,9
2021-09-18,Delhi,Dengue,197,28.6,62.7,0.5,2021,9
2021-09-19,Delhi,Dengue,193,31.9,68.5,7.9,2021,9
2021-09-20,Delhi,Dengue,192,33.8,71.9,9.4,2021,9
2021-09-21,Delhi,Dengue,191,34.8,65.8,7.7,2021,9
2021-09-22,Delhi,Dengue,201,31.5,66.9,9.5,2021,9
2021-09-23,Delhi,Dengue,197,27.9,76.7,5.0,2021,9
2021-09-24,Delhi,Dengue,193,29.9,66.1,1.3,2021,9
2021-09-25,Delhi,Dengue,188,26.9,54.5,5.1,2021,9
2021-09-26,Delhi,Dengue,195,30.9,70.8,9.0,2021,9
2021-09-27,Delhi,Dengue,196,29.4,63.6,7.7,2021,9
2021-09-28,Delhi,Dengue,202,24.3,71.5,8.9,2021,9
2021-09-29,Delhi,Dengue,191,28.2,50.8,25.9,2021,9
2021-09-30,Delhi,Dengue,190,23.2,74.2,26.7,2021,9
2021-10-01,Delhi,Dengue,199,32.1,67.9,31.5,2021,10
2021-10-02,Delhi,Dengue,200,34.4,60.0,0.3,2021,10
2021-10-03,Delhi,Dengue,183,32.4,85.0,0.2,2021,10
2021-10-04,Delhi,Dengue,199,31.5,66.9,2.7,2021,10
2021-10-05,Delhi,Dengue,188,28.1,77.6,10.2,2021,10
2021-10-06,Delhi,Dengue,187,33.9,66.8,3.7,2021,10
2021-10-07,Delhi,Dengue,192,35.2,70.0,3.2,2021,10
2021-10-08,Delhi,Dengue,188,37.5,71.3,24.4,2021,10
2021-10-09,Delhi,Dengue,184,28.5,77.4,1.8,2021,10
2021-10-10,Delhi,Dengue,182,34.1,63.1,4.0,2021,10
2021-10-11,Delhi,Dengue,192,31.6,76.9,10.8,2021,10
2021-10-12,Delhi,Dengue,187,30.4,74.1,5.1,2021,10
2021-10-13,Delhi,Dengue,184,33.5,62.7,6.3,2021,10
2021-10-14,Delhi,Dengue,183,29.0,67.4,13.7,2021,10
2021-10-15,Delhi,Dengue,188,36.0,62.0,12.0,2021,10
2021-10-16,Delhi,Dengue,200,31.6,63.1,1.7,2021,10
2021-10-17,Delhi,Dengue,199,35.4,61.0,3.5,2021,10
2021-10-18,Delhi,Dengue,192,28.0,67.1,15.2,2021,10
2021-10-19,Delhi,Dengue,198,34.6,64.9,17.0,2021,10
2021-10-20,Delhi,Dengue,195,29.2,72.2,2.5,2021,10
2021-10-21,Delhi,Dengue,187,28.1,79.1,20.0,2021,10
2021-10-22,Delhi,Dengue,200,29.5,69.8,5.7,2021,10
2021-10-23,Delhi,Dengue,187,25.3,77.8,1.5,2021,10
2021-10-24,Delhi,Dengue,192,29.2,69.6,8.8,2021,10
2021-10-25,Delhi,Dengue,191,32.3,59.4,6.7,2021,10
2021-10-26,Delhi,Dengue,190,26.7,64.1,2.5,2021,10
2021-10-27,Delhi,Dengue,190,30.2,67.3,4.5,2021,10
2021-10-28,Delhi,Dengue,195,35.3,63.8,12.6,2021,10
2021-10-29,Delhi,Dengue,191,32.1,80.0,0.9,2021,10
2021-10-30,Delhi,Dengue,183,32.4,77.4,18.9,2021,10
2021-10-31,Delhi,Dengue,197,28.9,55.6,3.1,2021,10
2021-11-01,Delhi,Dengue,145,31.8,67.8,4.7,2021,11
2021-11-02,Delhi,Dengue,147,29.4,57.0,12.2,2021,11
2021-11-03,Delhi,Dengue,160,35.4,61.5,5.7,2021,11
2021-11-04,Delhi,Dengue,155,29.9,64.4,6.9,2021,11
2021-11-05,Delhi,Dengue,158,36.1,59.2,5.7,2021,11
2021-11-06,Delhi,Dengue,156,23.9,59.9,1.9,2021,11
2021-11-07,Delhi,Dengue,153,34.6,56.9,6.0,2021,11
2021-11-08,Delhi,Dengue,153,32.7,58.4,0.6,2021,11
2021-11-09,Delhi,Dengue,159,29.2,58.9,1.6,2021,11
2021-11-10,Delhi,Dengue,145,33.0,52.8,3.0,2021,11
2021-11-11,Delhi,Dengue,149,32.0,72.2,1.6,2021,11
2021-11-12,Delhi,Dengue,148,28.6,71.3,5.0,2021,11
2021-11-13,Delhi,Dengue,153,31.3,49.9,2.3,2021,11
2021-11-14,Delhi,Dengue,166,36.7,50.7,4.1,2021,11
2021-11-15,Delhi,Dengue,149,27.2,65.7,3.2,2021,11
2021-11-16,Delhi,Dengue,159,31.1,56.2,0.2,2021,11
2021-11-17,Delhi,Dengue,152,27.6,58.4,7.2,2021,11
2021-11-18,Delhi,Dengue,148,34.4,60.2,3.1,2021,11
2021-11-19,Delhi,Dengue,158,30.4,44.6,1.8,2021,11
2021-11-20,Delhi,Dengue,158,30.9,51.9,7.4,2021,11
2021-11-21,Delhi,Dengue,162,35.0,63.7,1.3,2021,11
2021-11-22,Delhi,Dengue,156,31.8,56.2,7.0,2021,11
2021-11-23,Delhi,Dengue,167,34.2,53.8,4.9,2021,11
2021-11-24,Delhi,Dengue,148,37.0,52.2,0.2,2021,11
2021-11-25,Delhi,Dengue,159,33.7,58.3,1.5,2021,11
2021-11-26,Delhi,Dengue,153,30.8,53.9,2.7,2021,11
2021-11-27,Delhi,Dengue,153,30.1,53.4,3.5,2021,11
2021-11-28,Delhi,Dengue,157,34.2,55.4,0.3,2021,11
2021-11-29,Delhi,Dengue,150,31.7,65.3,5.9,2021,11
2021-11-30,Delhi,Dengue,149,29.9,58.4,2.9,2021,11
2021-12-01,Delhi,Dengue,105,34.8,46.5,1.2,2021,12
2021-12-02,Delhi,Dengue,113,32.7,53.2,0.0,2021,12
2021-12-03,Delhi,Dengue,112,29.6,63.7,0.4,2021,12
2021-12-04,Delhi,Dengue,119,29.4,59.9,6.8,2021,12
2021-12-05,Delhi,Dengue,110,34.0,56.6,4.8,2021,12
2021-12-06,Delhi,Dengue,125,29.0,77.5,0.8,2021,12
2021-12-07,Delhi,Dengue,120,36.9,49.5,1.8,2021,12
2021-12-08,Delhi,Dengue,114,35.7,59.3,1.7,2021,12
2021-12-09,Delhi,Dengue,120,35.7,63.4,1.6,2021,12
2021-12-10,Delhi,Dengue,110,32.3,52.5,5.4,2021,12
2021-12-11,Delhi,Dengue,120,33.5,68.9,3.9,2021,12
2021-12-12,Delhi,Dengue,116,31.5,70.1,0.0,2021,12
2021-12-13,Delhi,Dengue,116,33.0,50.4,12.6,2021,12
2021-12-14,Delhi,Dengue,118,31.6,82.0,4.3,2021,12
2021-12-15,Delhi,Dengue,109,35.5,69.7,3.7,2021,12
2021-12-16,Delhi,Dengue,118,28.5,52.1,0.3,2021,12
2021-12-17,Delhi,Dengue,106,34.4,39.6,2.1,2021,12
2021-12-18,Delhi,Dengue,112,31.5,60.7,0.3,2021,12
2021-12-19,Delhi,Dengue,119,36.3,66.6,13.1,2021,12
2021-12-20,Delhi,Dengue,117,35.5,58.6,8.4,2021,12
2021-12-21,Delhi,Dengue,113,31.5,60.9,0.0,2021,12
2021-12-22,Delhi,Dengue,112,32.0,47.8,7.0,2021,12
2021-12-23,Delhi,Dengue,115,31.4,64.0,6.0,2021,12
2021-12-24,Delhi,Dengue,108,37.1,53.2,4.1,2021,12
2021-12-25,Delhi,Dengue,115,37.4,57.7,5.2,2021,12
2021-12-26,Delhi,Dengue,118,32.5,72.6,5.0,2021,12
2021-12-27,Delhi,Dengue,104,35.1,73.1,2.8,2021,12
2021-12-28,Delhi,Dengue,124,30.9,64.8,3.4,2021,12
2021-12-29,Delhi,Dengue,116,30.2,52.3,4.6,2021,12
2021-12-30,Delhi,Dengue,119,36.4,59.7,2.9,2021,12
2021-12-31,Delhi,Dengue,113,31.8,64.5,0.7,2021,12
2022-01-01,Delhi,Dengue,89,15.2,35.6,4.6,2022,1
2022-01-02,Delhi,Dengue,91,16.3,51.5,0.9,2022,1
2022-01-03,Delhi,Dengue,90,17.6,55.2,14.3,2022,1
2022-01-04,Delhi,Dengue,85,22.3,60.9,8.1,2022,1
2022-01-05,Delhi,Dengue,89,14.0,63.5,1.2,2022,1
2022-01-06,Delhi,Dengue,82,10.0,40.5,5.6,2022,1
2022-01-07,Delhi,Dengue,86,17.8,59.0,11.6,2022,1
2022-01-08,Delhi,Dengue,77,17.4,59.9,0.6,2022,1
2022-01-09,Delhi,Dengue,84,12.7,68.8,6.3,2022,1
2022-01-10,Delhi,Dengue,94,17.4,65.7,9.4,2022,1
2022-01-11,Delhi,Dengue,83,15.7,58.5,4.9,2022,1
2022-01-12,Delhi,Dengue,80,17.1,52.6,1.2,2022,1
2022-01-13,Delhi,Dengue,83,22.1,55.9,5.5,2022,1
2022-01-14,Delhi,Dengue,77,16.2,59.2,2.9,2022,1
2022-01-15,Delhi,Dengue,85,21.7,62.6,1.1,2022,1
2022-01-16,Delhi,Dengue,83,24.7,53.6,4.3,2022,1
2022-01-17,Delhi,Dengue,77,24.5,64.1,0.2,2022,1
2022-01-18,Delhi,Dengue,90,19.6,73.2,15.9,2022,1
2022-01-19,Delhi,Dengue,82,16.1,41.7,0.7,2022,1
2022-01-20,Delhi,Dengue,82,19.7,76.4,6.0,2022,1
2022-01-21,Delhi,Dengue,81,17.9,65.4,0.5,2022,1
2022-01-22,Delhi,Dengue,80,20.7,60.5,5.2,2022,1
2022-01-23,Delhi,Dengue,81,11.4,47.7,6.2,2022,1
2022-01-24,Delhi,Dengue,86,15.2,56.1,2.8,2022,1
2022-01-25,Delhi,Dengue,81,19.7,46.6,5.4,2022,1
2022-01-26,Delhi,Dengue,85,17.2,62.1,2.1,2022,1
2022-01-27,Delhi,Dengue,85,20.8,61.4,10.5,2022,1
2022-01-28,Delhi,Dengue,83,15.0,56.9,2.2,2022,1
2022-01-29,Delhi,Dengue,83,14.8,53.6,3.2,2022,1
2022-01-30,Delhi,Dengue,82,19.0,61.7,1.4,2022,1
2022-01-31,Delhi,Dengue,91,20.5,50.0,3.6,2022,1
2022-02-01,Delhi,Dengue,83,17.6,48.4,3.8,2022,2
2022-02-02,Delhi,Dengue,81,17.0,55.0,5.4,2022,2
2022-02-03,Delhi,Dengue,84,26.4,58.9,4.4,2022,2
2022-02-04,Delhi,Dengue,84,19.8,61.0,2.0,2022,2
2022-02-05,Delhi,Dengue,88,19.6,44.9,2.9,2022,2
2022-02-06,Delhi,Dengue,90,16.4,57.4,13.6,2022,2
2022-02-07,Delhi,Dengue,77,22.1,53.8,1.1,2022,2
2022-02-08,Delhi,Dengue,85,17.4,53.7,0.5,2022,2
2022-02-09,Delhi,Dengue,78,16.3,58.7,5.2,2022,2
2022-02-10,Delhi,Dengue,90,17.0,65.0,0.6,2022,2
2022-02-11,Delhi,Dengue,93,15.6,68.1,12.7,2022,2
2022-02-12,Delhi,Dengue,94,20.8,49.4,0.1,2022,2
2022-02-13,Delhi,Dengue,87,22.2,56.9,2.0,2022,2
